step,losses/entropy,losses/loss,losses/policy_loss,losses/value_loss,charts/0/avg_episode_returns,charts/0/avg_episode_success,param_rms/total,grad_rms/total,stats/training_time,var_explained
51200,-1.3531012535095215,-0.009953990578651428,0.0011033567134290934,0.009328593499958515,-6.70363187789917,0.0,42.342857360839844,0.20473110675811768,0.2501368522644043,0.8764626979827881
102400,-1.3563752174377441,-0.014081778936088085,-0.002961803460493684,0.009335162118077278,-7.181936740875244,0.0,42.32637405395508,0.17447695136070251,0.2505075931549072,0.8857244253158569
153600,-1.3589659929275513,-0.0024193376302719116,0.00805816799402237,0.01202777586877346,-7.397431373596191,0.0,42.31670379638672,0.3948138356208801,0.2504239082336426,0.7515130639076233
204800,-1.3595211505889893,-0.007412071339786053,0.0034340200945734978,0.010629291646182537,-7.208739757537842,0.0014814814814814814,42.305419921875,0.11829756200313568,0.25077247619628906,0.728374719619751
460800,-1.3693149089813232,-0.01850895583629608,-0.008251242339611053,0.013693614862859249,-7.218435764312744,0.0,42.265846252441406,0.14201274514198303,0.25974416732788086,0.5627659559249878
1075200,-1.3560901880264282,-0.018622323870658875,-0.008682054467499256,0.014108824543654919,-7.152045249938965,0.0,42.14656066894531,0.11019720137119293,0.26390838623046875,0.4318065345287323
1126400,-1.3637237548828125,-0.010414334945380688,0.0005130935460329056,0.010692106559872627,-7.1940999031066895,0.0,42.13746643066406,0.08677764981985092,0.2608168125152588,0.5859490633010864
1331200,-1.364918828010559,-0.011596388183534145,-9.773252531886101e-05,0.00857092160731554,-7.281885147094727,0.0,42.12189483642578,0.0468246266245842,0.2575697898864746,0.6882496476173401
1536000,-1.35892915725708,-0.012999567203223705,-0.0018149490933865309,0.009392140433192253,-7.185403823852539,0.0,42.10257339477539,0.048072218894958496,0.25850629806518555,0.5705515146255493
2048000,-1.3601980209350586,-0.009578566998243332,0.0024671913124620914,0.005930360406637192,-7.148329734802246,0.0,42.09117126464844,0.05766095221042633,0.25780797004699707,0.7289045453071594
2150400,-1.3589240312576294,-0.015706535428762436,-0.00420162221416831,0.008154594339430332,-7.065615177154541,0.0014326647564469914,42.07902526855469,0.04408426210284233,0.2569000720977783,0.5985418558120728
2252800,-1.3672468662261963,-0.005295262672007084,0.00681908568367362,0.0061345999129116535,-7.124521732330322,0.0,42.08136749267578,0.06165139749646187,0.25708937644958496,0.7552591562271118
2406400,-1.3479819297790527,-0.011968912556767464,-0.0010785773629322648,0.009440699592232704,-7.195950984954834,0.0,42.09129333496094,0.038057781755924225,0.26457667350769043,0.6420746445655823
2560000,-1.3516778945922852,-0.010035460814833641,0.0014468918088823557,0.007688481360673904,-7.1628522872924805,0.0,42.097808837890625,0.05232098698616028,0.2563021183013916,0.6825064420700073
3072000,-1.3569329977035522,-0.014748003333806992,-0.00337310996837914,0.008442032150924206,-7.0797929763793945,0.0014749262536873156,42.138427734375,0.04513928294181824,0.2584395408630371,0.6287044882774353
3123200,-1.3568642139434814,0.008292270824313164,0.007430362049490213,0.057326313108205795,-7.125881195068359,0.0014705882352941176,42.14323043823242,0.09417591243982315,0.2568802833557129,0.47077232599258423
3328000,-1.3218553066253662,-0.010558423586189747,0.00028269807808101177,0.007709146477282047,-6.8871049880981445,0.0,42.20133972167969,0.06469914317131042,0.25661683082580566,0.7042864561080933
3430400,-1.296971082687378,-0.011845696717500687,-0.0014413135359063745,0.007297237869352102,-6.899998188018799,0.002967359050445104,42.22716522216797,0.08856405317783356,0.25830626487731934,0.816996693611145
