step,losses/entropy,losses/loss,losses/policy_loss,losses/value_loss,charts/0/avg_episode_returns,charts/0/avg_episode_success,param_rms/total,grad_rms/total,stats/training_time,var_explained
153600,-1.3610504865646362,-0.018389325588941574,-0.008443410508334637,0.01446421816945076,-7.134159564971924,0.0,42.36605453491211,0.1933794766664505,0.2548489570617676,0.7876290082931519
307200,-1.3594639301300049,-0.008911279030144215,0.0017934145871549845,0.011369878426194191,-7.277432918548584,0.0,42.33695983886719,0.09597647190093994,0.2555093765258789,0.6873465776443481
614400,-1.3663387298583984,-0.012821437790989876,-0.0027802768163383007,0.014347818680107594,-7.135818004608154,0.0,42.27876663208008,0.10410720109939575,0.26167798042297363,0.5939928293228149
716800,-1.3668489456176758,-0.013634559698402882,-0.0038425701204687357,0.015478255227208138,-7.028833389282227,0.0,42.25779342651367,0.16559378802776337,0.26230740547180176,0.531089723110199
1075200,-1.3669623136520386,-0.0206889808177948,-0.01008368469774723,0.012168926186859608,-7.10159969329834,0.0,42.19630813598633,0.05833440274000168,0.26190185546875,0.4599127769470215
1280000,-1.3618751764297485,-0.013161781243979931,-0.0019164158729836345,0.009298964403569698,-7.341306209564209,0.0,42.17802429199219,0.04734615236520767,0.2549278736114502,0.6321284770965576
1843200,-1.363921880722046,-0.008330648764967918,0.0033406445290893316,0.00774875283241272,-7.111011981964111,0.0014684287812041115,42.144309997558594,0.0413779653608799,0.2578718662261963,0.7770796418190002
2048000,-1.3603322505950928,-0.016599955037236214,-0.004810936748981476,0.007094574626535177,-7.320719242095947,0.0,42.140724182128906,0.05293834209442139,0.2606956958770752,0.6756517887115479
2201600,-1.3636943101882935,-0.009980213828384876,0.0012876593973487616,0.009183010086417198,-7.232825756072998,0.0,42.13874816894531,0.06186867132782936,0.25946998596191406,0.5816391110420227
2355200,-1.36580491065979,-0.010203083045780659,0.00117947394028306,0.008902976289391518,-7.27275276184082,0.0014970059880239522,42.142127990722656,0.03668532148003578,0.2602963447570801,0.5479661226272583
2406400,-1.3615684509277344,-0.007056668866425753,0.0038815918378531933,0.010443867184221745,-6.9701995849609375,0.0,42.14681625366211,0.047685325145721436,0.26641273498535156,0.5620476007461548
2457600,-1.3644468784332275,-0.012555433437228203,-0.0011808043345808983,0.008873137645423412,-7.185161590576172,0.002967359050445104,42.150238037109375,0.06188508868217468,0.2585015296936035,0.6077801585197449
3532800,-1.013075828552246,-0.0022646072320640087,-0.0018511039670556784,0.020184701308608055,-6.771109580993652,0.002962962962962963,42.462032318115234,0.25031542778015137,0.2638590335845947,0.5581464767456055
3686400,-1.1219006776809692,-0.010619540698826313,-0.005026069935411215,0.011912127956748009,-7.019762992858887,0.0,42.537757873535156,0.13357436656951904,0.25792670249938965,0.5576510429382324
3737600,-1.2673304080963135,-0.020786013454198837,-0.011519370600581169,0.009787860326468945,-6.615027904510498,0.0,42.57269287109375,0.10503752529621124,0.25904178619384766,0.45556673407554626
3942400,-1.1097759008407593,-0.011519541032612324,-0.007506882306188345,0.017607904970645905,-6.715619087219238,0.00291970802919708,42.68919372558594,0.183542400598526,0.25699663162231445,0.6597565412521362
4198400,-1.0494182109832764,-0.001962911570444703,0.0003383938455954194,0.01888788864016533,-6.384838104248047,0.007288629737609329,42.849212646484375,0.24468553066253662,0.26088857650756836,0.7020015716552734
4249600,-1.1562366485595703,-0.01548752747476101,-0.009167997166514397,0.012859062291681767,-6.398231029510498,0.005891016200294551,42.87907028198242,0.16666898131370544,0.2647716999053955,0.7328535318374634
4403200,-0.9654055237770081,-0.017549220472574234,-0.01740541122853756,0.020633835345506668,-6.153321743011475,0.0072254335260115606,42.95728302001953,0.30048587918281555,0.25974464416503906,0.6255106925964355
4812800,-0.7705555558204651,0.0016416092403233051,-0.016026999801397324,0.0693730041384697,-6.010563373565674,0.013392857142857142,43.20179748535156,0.40762755274772644,0.25907182693481445,0.6721221804618835
4966400,-0.8812844753265381,-0.009273720905184746,-0.02181752398610115,0.06300374865531921,-5.861525535583496,0.014684287812041116,43.281227111816406,0.2970936596393585,0.25777125358581543,0.71518874168396
5120000,-0.9453586339950562,0.003049765480682254,-0.008350643329322338,0.06460486352443695,-5.739539623260498,0.012893982808022923,43.35004806518555,0.2746698558330536,0.2586703300476074,0.7406061887741089
5376000,-0.9380857348442078,-0.01261981576681137,-0.012486008927226067,0.017473913729190826,-5.766617774963379,0.009859154929577466,43.477439880371094,0.21422605216503143,0.2587473392486572,0.8543736934661865
5990400,-0.897869348526001,0.004945423454046249,-0.008208442479372025,0.06647045910358429,-5.605207920074463,0.015918958031837915,43.787986755371094,0.2952881157398224,0.2715036869049072,0.837711751461029
6092800,-0.8169738054275513,-0.007498670369386673,-0.021151749417185783,0.0617641918361187,-5.198117256164551,0.02604920405209841,43.832759857177734,0.3372383117675781,0.25749874114990234,0.8195582628250122
6400000,-1.0399115085601807,-0.005096879322081804,-0.012890421785414219,0.059685803949832916,-5.032049655914307,0.037037037037037035,43.971168518066406,0.2808291018009186,0.2593870162963867,0.800980806350708
6758400,-0.9370896816253662,0.030182762071490288,-0.009796205908060074,0.1790650486946106,-4.842081069946289,0.039942938659058486,44.14562225341797,0.3729392886161804,0.2622106075286865,0.7059129476547241
6860800,-0.6640439033508301,0.024284614250063896,-0.022110600024461746,0.17603766918182373,-4.874713897705078,0.045454545454545456,44.191978454589844,0.4028671383857727,0.25889110565185547,0.6419562697410583
7014400,-0.8464489579200745,-0.0003392188809812069,-0.013692159205675125,0.0635402649641037,-5.078060626983643,0.02849002849002849,44.269020080566406,0.2750512957572937,0.24664592742919922,0.8485123515129089
7219200,-0.9736015200614929,0.009547347202897072,-0.00852283090353012,0.09514011442661285,-4.8534088134765625,0.05079825834542816,44.356285095214844,0.2997892200946808,0.26261186599731445,0.7518283128738403
7424000,-0.7928830981254578,0.009391486644744873,-0.012163007631897926,0.09359969198703766,-5.0408148765563965,0.03498542274052478,44.46589279174805,0.3104739189147949,0.2590007781982422,0.8100354671478271
8089600,-0.6139234900474548,0.04725690186023712,-0.017221786081790924,0.24468396604061127,-4.385234832763672,0.06406685236768803,44.796531677246094,0.5648958683013916,0.2586855888366699,0.647946834564209
8499200,-0.9068000316619873,0.043510932475328445,-0.005167880095541477,0.21022208034992218,-3.99037766456604,0.08265582655826559,44.997982025146484,0.8776116967201233,0.26000285148620605,0.7205626964569092
8550400,-0.8757234811782837,-0.020139804109930992,-0.022536199539899826,0.023022370412945747,-4.395992755889893,0.058655221745350504,45.012638092041016,0.31352949142456055,0.25881457328796387,0.8902698755264282
9011200,-0.7986692786216736,0.03727142512798309,-0.015095118433237076,0.21389241516590118,-4.026525974273682,0.08611111111111111,45.25070571899414,1.253403902053833,60.112483501434326,0.7723376750946045
9062400,-0.7297582626342773,0.03688599914312363,-0.017020074650645256,0.21271026134490967,-3.880133628845215,0.0945945945945946,45.27503204345703,1.5839651823043823,0.26212215423583984,0.7306739687919617
9523200,-0.9185712337493896,0.02414359152317047,-0.016168560832738876,0.17884433269500732,-4.148609638214111,0.0763888888888889,45.48235321044922,1.3867928981781006,0.26228785514831543,0.8048928380012512
9830400,-0.7350568771362305,0.0657537579536438,-0.0030947746708989143,0.27363646030426025,-3.756126642227173,0.10445682451253482,45.622901916503906,2.229278087615967,0.2620065212249756,0.8022053837776184
9984000,-0.7834593653678894,0.03290256857872009,-0.03457402065396309,0.2723543345928192,-3.5889334678649902,0.11065006915629322,45.69697570800781,2.1161203384399414,0.26093506813049316,0.8377209901809692
10035200,-0.7515007257461548,0.05723337084054947,-0.02621973678469658,0.33324652910232544,-3.4896156787872314,0.11885245901639344,45.721622467041016,2.4422712326049805,0.2623114585876465,0.8549125790596008
10188800,-0.8434826731681824,0.019899262115359306,-0.02621171437203884,0.1952437162399292,-3.6250669956207275,0.11232876712328767,45.799781799316406,1.5460162162780762,0.2599656581878662,0.8066787719726562
10496000,-0.9173480868339539,0.0592699758708477,-0.01968795619904995,0.33258357644081116,-3.390364646911621,0.12754409769335143,45.94376754760742,2.265155792236328,0.2589428424835205,0.7881001234054565
11059200,-0.7324820160865784,0.054932013154029846,-0.028639748692512512,0.3312987685203552,-3.260838747024536,0.13821138211382114,46.23155212402344,2.32218074798584,0.26189661026000977,0.854270339012146
11212800,-0.7055656909942627,0.051784396171569824,-0.03900609165430069,0.3559664487838745,-3.187215566635132,0.1411451398135819,46.3101806640625,2.3370590209960938,0.265002965927124,0.8658736944198608
11417600,-0.79402756690979,0.07105772942304611,-0.01718323677778244,0.35365718603134155,-3.0836637020111084,0.14342629482071714,46.42523956298828,2.0120980739593506,0.26090455055236816,0.9100782871246338
11468800,-0.7765212655067444,0.06665680557489395,-0.008332721889019012,0.2987975478172302,-3.4238667488098145,0.11934156378600823,46.453834533691406,2.1992568969726562,0.26201343536376953,0.8699245452880859
11571200,-0.8533692359924316,0.021964721381664276,-0.026561856269836426,0.2010926902294159,-2.954580068588257,0.1460823373173971,46.503780364990234,1.793488621711731,0.2582266330718994,0.8927171230316162
11622400,-0.7096258997917175,0.061071738600730896,-0.02498028799891472,0.33759236335754395,-3.6293299198150635,0.11186903137789904,46.53335189819336,2.387789249420166,0.26247334480285645,0.8925920724868774
11724800,-0.6853519082069397,0.044281333684921265,-0.021126994863152504,0.24883612990379333,-3.178131580352783,0.13466666666666666,46.58708190917969,1.8982524871826172,0.25832676887512207,0.9141780138015747
12083200,-0.7891302108764648,-0.000172031344845891,-0.035340093076229095,0.14282777905464172,-2.4133141040802,0.18242343541944075,46.77799987792969,1.2588118314743042,0.25513696670532227,0.9296767115592957
12134400,-0.7340484857559204,0.07124766707420349,-0.01174677163362503,0.32432326674461365,-3.0880517959594727,0.15570469798657718,46.804412841796875,2.329784870147705,0.2623562812805176,0.8926984071731567
12185600,-0.8878584504127502,0.07321548461914062,-0.017024211585521698,0.37199294567108154,-2.7613282203674316,0.16417910447761194,46.82814025878906,3.2596302032470703,0.26805853843688965,0.8687777519226074
12236800,-0.704335629940033,0.048909399658441544,-0.02597571536898613,0.2874930202960968,-2.9125468730926514,0.1539456662354463,46.854957580566406,2.603571891784668,0.25627684593200684,0.928040087223053
12339200,-0.7005529403686523,0.029402848333120346,-0.03928494080901146,0.2664773762226105,-3.1377053260803223,0.1477900552486188,46.90520095825195,1.8869776725769043,0.25757265090942383,0.9171892404556274
12544000,-0.6472815871238708,0.07918674498796463,-0.025888565927743912,0.40511733293533325,-2.7940120697021484,0.17687074829931973,46.99663543701172,2.8862833976745605,0.2654459476470947,0.913145899772644
13209600,-0.6151937246322632,0.07124708592891693,-0.03618444874882698,0.40628349781036377,-1.2472138404846191,0.25949367088607594,47.325252532958984,2.4230575561523438,0.258634090423584,0.9430604577064514
13414400,-0.8811845183372498,0.0347292497754097,-0.018054820597171783,0.22251209616661072,-1.4607534408569336,0.23647798742138365,47.429527282714844,2.123488664627075,0.2644205093383789,0.939742386341095
13516800,-0.6962748169898987,0.063011035323143,-0.03222047537565231,0.3706505298614502,-1.5678645372390747,0.23821339950372208,47.47776794433594,2.663973093032837,0.2592957019805908,0.9250854849815369
13721600,-0.6773447394371033,0.07230287790298462,-0.03373800218105316,0.410718709230423,-0.5236265063285828,0.29236276849642007,47.576168060302734,3.0701358318328857,0.2586483955383301,0.9327571392059326
13772800,-0.6798385381698608,0.06682664901018143,-0.010045452043414116,0.2974732518196106,-1.5298736095428467,0.23875,47.60297393798828,2.3276944160461426,0.25803446769714355,0.951318085193634
14028800,-0.6682707667350769,0.05705820769071579,-0.0349675677716732,0.3546847105026245,-0.5768371224403381,0.3002450980392157,47.725128173828125,2.484875202178955,0.29477572441101074,0.9482829570770264
14131200,-0.6382135152816772,0.07321496307849884,-0.026066619902849197,0.3767881393432617,-1.1213371753692627,0.26515151515151514,47.772422790527344,2.4035804271698,0.2597818374633789,0.9533810615539551
