step,losses/entropy,losses/loss,losses/policy_loss,losses/value_loss,charts/0/avg_episode_returns,charts/0/avg_episode_success,param_rms/total,grad_rms/total,stats/training_time,var_explained
51200,-1.3510313034057617,-0.0169279295951128,-0.005935162305831909,0.009244458749890327,-6.9949259757995605,0.0,42.33222198486328,0.19787684082984924,0.2553408145904541,0.8613483905792236
204800,-1.3556737899780273,-0.009904596954584122,0.00012631627032533288,0.013720924034714699,-7.19100284576416,0.0,42.29798889160156,0.18015846610069275,0.2682919502258301,0.6803135275840759
512000,-1.3693269491195679,-0.01898857206106186,-0.0081105912104249,0.011196213774383068,-7.318832874298096,0.0,42.22732925415039,0.10936195403337479,0.2576904296875,0.528416633605957
665600,-1.3467528820037842,-0.010365919210016727,-0.00031840591691434383,0.013018220663070679,-7.085464000701904,0.0,42.191436767578125,0.07425065338611603,0.27586841583251953,0.6224090456962585
921600,-1.3682386875152588,-0.008203117176890373,0.002285085152834654,0.012675379402935505,-7.15317440032959,0.0,42.14046859741211,0.054941654205322266,0.25745344161987305,0.42705291509628296
972800,-1.368659496307373,-0.011482061818242073,-0.001106626121327281,0.013186609372496605,-7.124747276306152,0.0,42.13325500488281,0.06466741114854813,0.2582979202270508,0.37909236550331116
2048000,-1.3541998863220215,0.002939931582659483,0.014160679653286934,0.008876437321305275,-7.048120498657227,0.001445086705202312,42.080352783203125,0.07751903682947159,0.25953245162963867,0.6687039136886597
2252800,-1.351395606994629,-0.013918090611696243,-0.0024329277221113443,0.007584616541862488,-7.04920768737793,0.0,42.09549331665039,0.042550817131996155,0.2571868896484375,0.7016574740409851
2304000,-1.3158133029937744,-0.0019853184930980206,0.009114333428442478,0.00644644582644105,-7.12704610824585,0.0,42.107269287109375,0.07848873734474182,0.26319265365600586,0.7649719715118408
2764800,-1.1968600749969482,-0.007105542346835136,-9.849091293290257e-05,0.011971838772296906,-7.019291877746582,0.0,42.24397277832031,0.10073959082365036,0.2605447769165039,0.4183809459209442
