step,losses/entropy,losses/loss,losses/policy_loss,losses/value_loss,charts/0/avg_episode_returns,charts/0/avg_episode_success,param_rms/total,grad_rms/total,stats/training_time,var_explained
102400,-1.3515915870666504,-0.011699690483510494,-0.0012095768470317125,0.011595642194151878,-7.268373966217041,0.0,27.157859802246094,0.05842793732881546,0.07710742950439453,0.661859393119812
256000,-1.364915132522583,-0.008236277848482132,0.0030537662096321583,0.009271388873457909,-7.335915565490723,0.0,27.162593841552734,0.038479868322610855,0.07990717887878418,0.6706734299659729
512000,-1.3573037385940552,-0.012256072834134102,-0.002554723061621189,0.015119152143597603,-7.057058334350586,0.0,27.168991088867188,0.039750415831804276,0.07775688171386719,0.456149697303772
716800,-1.3623672723770142,-0.009392757900059223,0.0009455544641241431,0.013040238991379738,-7.17364501953125,0.0,27.176963806152344,0.044184401631355286,0.08160758018493652,0.44858813285827637
768000,-1.3670549392700195,-0.00605876836925745,0.003834499977529049,0.01499546691775322,-7.19183874130249,0.0,27.179874420166016,0.05048307776451111,0.08122372627258301,0.40602582693099976
1075200,-1.3620028495788574,-0.015490781515836716,-0.004793105181306601,0.01146531943231821,-7.124446392059326,0.0,27.193866729736328,0.042805686593055725,0.07771492004394531,0.4316955804824829
1177600,-1.3633376359939575,-0.0034238232765346766,0.007079593371599913,0.01238348986953497,-7.161060810089111,0.0,27.198047637939453,0.0434299111366272,0.07733392715454102,0.31356656551361084
1382400,-1.362317681312561,-0.015071414411067963,-0.005508203990757465,0.016071276739239693,-7.280059337615967,0.0,27.208084106445312,0.04481516778469086,0.07744216918945312,0.24550795555114746
1433600,-1.3622808456420898,-0.016055621206760406,-0.006622495129704475,0.01651574671268463,-7.288347244262695,0.0,27.21207618713379,0.045258212834596634,0.07961368560791016,0.23834851384162903
1536000,-1.3636388778686523,0.007601205259561539,0.0063695162534713745,0.059381093829870224,-7.256378173828125,0.001483679525222552,27.21607208251953,0.07314363121986389,0.0831139087677002,0.362630695104599
1587200,-1.3634824752807617,-0.009318433701992035,0.0011354933958500624,0.012569509446620941,-7.0856499671936035,0.0014792899408284023,27.220020294189453,0.035433538258075714,0.07728028297424316,0.34141090512275696
1638400,-1.3606319427490234,-0.009690307080745697,0.0009097839938476682,0.011879261583089828,-7.174234867095947,0.0,27.226394653320312,0.03785741329193115,0.07661318778991699,0.27963122725486755
1689600,-1.3616005182266235,-0.004254062194377184,0.0059193833731114864,0.013581359758973122,-7.0546746253967285,0.0,27.235206604003906,0.045467887073755264,0.07731032371520996,0.33120450377464294
1792000,-1.3540085554122925,-0.01141451671719551,-0.0014013410545885563,0.013613334856927395,-7.104257106781006,0.0,27.242755889892578,0.04918670654296875,0.0784599781036377,0.32565903663635254
1843200,-1.3546708822250366,-0.002976230578497052,0.006682045757770538,0.014968326315283775,-7.206416130065918,0.0014925373134328358,27.253162384033203,0.052435021847486496,0.07913088798522949,0.31001895666122437
1894400,-1.357146978378296,-0.0137380575761199,-0.00303335627540946,0.01114404946565628,-6.982064723968506,0.0,27.254478454589844,0.032595306634902954,0.08068227767944336,0.3394887447357178
1945600,-1.3399591445922852,-0.017019830644130707,-0.007529045455157757,0.014774566516280174,-7.08306884765625,0.0,27.260177612304688,0.05136853829026222,0.07796072959899902,0.23168963193893433
1996800,-1.360611915588379,-0.013432346284389496,-0.0029113679192960262,0.01202470250427723,-7.071531295776367,0.0,27.263870239257812,0.048886850476264954,0.07761049270629883,0.4253545105457306
2304000,-1.349318265914917,-0.008871534839272499,0.0009790277108550072,0.01397806964814663,-7.2228474617004395,0.0,27.30474281311035,0.041844360530376434,0.0786275863647461,0.40390437841415405
2508800,-1.3469499349594116,0.0011257429141551256,0.010959378443658352,0.013846463523805141,-7.185945510864258,0.0,27.328590393066406,0.06574737280607224,0.07898855209350586,0.42833295464515686
2560000,-1.3409695625305176,-0.007679381873458624,0.0026310174725949764,0.011455850675702095,-7.110900402069092,0.0,27.33791732788086,0.047566480934619904,0.07857918739318848,0.4124479591846466
2918400,-1.3506462574005127,-0.009784102439880371,0.0004153905902057886,0.012592582032084465,-7.051185607910156,0.0,27.3690185546875,0.050585776567459106,0.07791829109191895,0.44444411993026733
3020800,-1.3395613431930542,-0.009023464284837246,0.0008401325903832912,0.013288269750773907,-7.074463844299316,0.0,27.38473129272461,0.0587640255689621,0.07775330543518066,0.3851843476295471
3123200,-1.3516525030136108,-0.012908830307424068,-0.0029943829867988825,0.013919280841946602,-6.95168924331665,0.0,27.388607025146484,0.04865223541855812,0.07874393463134766,0.4953373670578003
3430400,-1.3553959131240845,-0.013553205877542496,-0.004158083349466324,0.01616513915359974,-7.288855075836182,0.0,27.431224822998047,0.049446895718574524,0.07980012893676758,0.2604459524154663
3737600,-1.3512338399887085,-0.016014233231544495,-0.005760489497333765,0.012480860576033592,-7.1701459884643555,0.0014705882352941176,27.48020362854004,0.04473668336868286,0.08046197891235352,0.4368613064289093
3788800,-1.3476295471191406,-0.008255518972873688,0.0018664492527022958,0.012762557715177536,-7.16499137878418,0.0,27.492507934570312,0.04921039193868637,0.07729864120483398,0.3567695617675781
3840000,-1.3585920333862305,-0.009673478081822395,0.00037505978252738714,0.013897430151700974,-7.087100028991699,0.0,27.502321243286133,0.04888048768043518,0.08252406120300293,0.3450191617012024
3942400,-1.3448859453201294,-0.00855079386383295,0.0004860917688347399,0.01690071076154709,-7.073514938354492,0.0,27.523595809936523,0.05563192069530487,0.07901430130004883,0.4608183801174164
4096000,-1.343437910079956,-0.012965911999344826,-0.0029127716552466154,0.012705333530902863,-7.1583685874938965,0.0,27.560487747192383,0.05789179727435112,0.0787346363067627,0.36810189485549927
4352000,-1.3523037433624268,-0.012622758746147156,-0.0022268230095505714,0.011936312541365623,-7.038191318511963,0.0014577259475218659,27.638755798339844,0.064244344830513,0.07849478721618652,0.5570849180221558
4403200,-1.343440055847168,-0.0059759425930678844,0.004143673926591873,0.012404872104525566,-7.1601762771606445,0.0,27.6492977142334,0.06509368866682053,0.07775044441223145,0.39075803756713867
4505600,-1.3458945751190186,-0.01022687740623951,-0.00048468238674104214,0.014181356877088547,-7.02813720703125,0.0,27.673603057861328,0.058661088347435,0.07761406898498535,0.3755851686000824
4710400,-1.3403278589248657,-0.01503000222146511,-0.0055344910360872746,0.014634339138865471,-7.347415924072266,0.0,27.73103141784668,0.05742377042770386,0.07722043991088867,0.3557247817516327
4966400,-1.3079195022583008,-0.019879896193742752,-0.010588093660771847,0.012990489602088928,-7.227190017700195,0.0,27.822689056396484,0.07470327615737915,0.07751989364624023,0.3884582817554474
5478400,-1.3160573244094849,-0.012959955260157585,-0.0033094151876866817,0.012079731561243534,-7.030496597290039,0.0,28.002775192260742,0.060017943382263184,0.0775759220123291,0.3828284740447998
5580800,-1.2836763858795166,-0.009595997631549835,-0.0003266470739617944,0.011092591099441051,-6.9518232345581055,0.00145985401459854,28.04662322998047,0.08784736692905426,0.07898998260498047,0.4342637360095978
5785600,-1.2886492013931274,-0.013780792243778706,-0.005433404352515936,0.015396466478705406,-7.03338098526001,0.0,28.108047485351562,0.07607822120189667,0.08262324333190918,0.441928893327713
