step,losses/entropy,losses/loss,losses/policy_loss,losses/value_loss,charts/0/avg_episode_returns,charts/0/avg_episode_success,param_rms/total,grad_rms/total,stats/training_time,var_explained
307200,-1.3584508895874023,-0.013227914460003376,-0.003057209774851799,0.01340394839644432,-7.19507360458374,0.0,27.04275894165039,0.06249166280031204,0.07778549194335938,0.6188756227493286
972800,-1.361299991607666,-0.008536646142601967,0.001426751259714365,0.014351573772728443,-7.211208343505859,0.0,27.07085609436035,0.03312452882528305,0.07744073867797852,0.3133154511451721
1075200,-1.3601973056793213,-0.020854391157627106,-0.01084835734218359,0.014152536168694496,-7.244377613067627,0.0,27.078285217285156,0.057413727045059204,0.07738208770751953,0.21148690581321716
1228800,-1.3673251867294312,-0.01433643139898777,-0.004092611372470856,0.013594307005405426,-7.152337074279785,0.0015082956259426848,27.083927154541016,0.04364403337240219,0.07645678520202637,0.3303127884864807
1331200,-1.3626810312271118,-0.011378863826394081,-0.0009578698081895709,0.012643519788980484,-7.116714954376221,0.0,27.09845733642578,0.03264084830880165,0.07846641540527344,0.35618340969085693
1382400,-1.3529109954833984,-0.0076112523674964905,0.003292429493740201,0.010026352480053902,-7.098696231842041,0.001447178002894356,27.100656509399414,0.04315083101391792,0.07742857933044434,0.5416644215583801
1894400,-1.3581647872924805,-0.004948640242218971,0.0054280818440020084,0.01245383732020855,-7.1020402908325195,0.0,27.154502868652344,0.05678154528141022,0.07734322547912598,0.3462885618209839
2048000,-1.3551485538482666,-0.014000984840095043,-0.004766765981912613,0.0168754905462265,-7.188173770904541,0.0,27.174856185913086,0.05031979829072952,0.07772707939147949,0.27370721101760864
2355200,-1.3448131084442139,-0.013910398818552494,-0.003386695869266987,0.010833547450602055,-7.0163254737854,0.0,27.219511032104492,0.04601869732141495,0.07900500297546387,0.3997359871864319
2816000,-1.342909574508667,-0.012309773825109005,-0.0020459196530282497,0.011899483390152454,-6.99455451965332,0.0,27.286388397216797,0.05013478547334671,0.07891201972961426,0.3768561780452728
2969600,-1.3471800088882446,-0.014195496216416359,-0.0037570882122963667,0.011383803561329842,-7.03746223449707,0.0,27.314056396484375,0.043182604014873505,0.07899856567382812,0.2885197103023529
3072000,-1.3443149328231812,-0.012396052479743958,-0.0020283227786421776,0.01149691641330719,-7.107992649078369,0.0,27.32910919189453,0.03943301737308502,0.07813692092895508,0.4754599630832672
3174400,-1.3534260988235474,0.0010059060296043754,0.011495624668896198,0.011750530451536179,-7.075218200683594,0.0,27.3504638671875,0.06562519073486328,0.07815790176391602,0.49151283502578735
3225600,-1.355621337890625,-0.01671009138226509,-0.006459810771048069,0.012815039604902267,-7.298789978027344,0.0,27.356958389282227,0.049963343888521194,0.07576847076416016,0.26153525710105896
