step,losses/entropy,losses/loss,losses/policy_loss,losses/value_loss,charts/0/avg_episode_returns,charts/0/avg_episode_success,param_rms/total,grad_rms/total,stats/training_time,var_explained
358400,-1.36448335647583,-0.011918439529836178,-0.0014972459757700562,0.012741711921989918,-7.123780250549316,0.0,27.070777893066406,0.036300286650657654,0.07636284828186035,0.5264390110969543
409600,-1.3563735485076904,-0.012403121218085289,-0.0023234912659972906,0.013502434827387333,-7.1634202003479,0.0,27.071659088134766,0.05594167858362198,0.08065962791442871,0.46966540813446045
768000,-1.3609113693237305,-0.006147480104118586,0.004037463106215,0.013410723768174648,-7.28462553024292,0.0015220700152207,27.084569931030273,0.04038294404745102,0.08039999008178711,0.3903806507587433
921600,-1.3628554344177246,-0.017752334475517273,-0.0074213589541614056,0.013002093881368637,-7.18211030960083,0.0,27.091583251953125,0.055610086768865585,0.07769179344177246,0.34703391790390015
1075200,-1.351766586303711,-0.009259314276278019,0.0008822398958727717,0.013061604462563992,-7.19343900680542,0.0,27.104541778564453,0.042144518345594406,0.07842135429382324,0.27999359369277954
1280000,-1.3604981899261475,-0.007579588796943426,0.0031455312855541706,0.0113163311034441,-7.087894916534424,0.0,27.115936279296875,0.04584552347660065,0.07587122917175293,0.3497224450111389
1484800,-1.360693097114563,-0.02290022373199463,-0.012883762829005718,0.014186099171638489,-7.216368198394775,0.001488095238095238,27.127399444580078,0.05542789772152901,0.07743000984191895,0.31943756341934204
1638400,-1.3647305965423584,-0.01823907159268856,-0.00771648995578289,0.012304244562983513,-7.014889240264893,0.00145985401459854,27.14269256591797,0.05020882189273834,0.07848286628723145,0.4161017835140228
1945600,-1.3489668369293213,-0.01247087586671114,-0.002824128605425358,0.014765605330467224,-7.116349220275879,0.00291970802919708,27.165176391601562,0.04262915253639221,0.07586288452148438,0.27402743697166443
2201600,-1.3516342639923096,-0.016907107084989548,-0.0078174052760005,0.017154619097709656,-7.087353229522705,0.0,27.185205459594727,0.05268857628107071,0.07869458198547363,0.32074111700057983
2252800,-1.356860637664795,-0.017301008105278015,-0.007368823513388634,0.014142762869596481,-7.055161476135254,0.0,27.19173812866211,0.0577140748500824,0.07587146759033203,0.3638613820075989
2508800,-1.3561773300170898,-0.011751032434403896,-0.0012260281946510077,0.011680307798087597,-7.245413303375244,0.0014792899408284023,27.212966918945312,0.043584663420915604,0.0759572982788086,0.48123788833618164
