step,losses/entropy,losses/loss,losses/policy_loss,losses/value_loss,charts/0/avg_episode_returns,charts/0/avg_episode_success,param_rms/total,grad_rms/total,stats/training_time,var_explained
102400,-1.3457446098327637,-0.001558382180519402,0.0084387781098485,0.013033527880907059,-7.141429901123047,0.0,39.646217346191406,0.08197885006666183,0.7965729236602783,0.7305823564529419
153600,-1.3578312397003174,-0.013901574537158012,-0.004515737295150757,0.01643875427544117,-7.097853183746338,0.0,39.64216613769531,0.06414183974266052,0.8196256160736084,0.5520359873771667
409600,-1.3579115867614746,-0.009273159317672253,0.0013155625201761723,0.011719979345798492,-7.1253252029418945,0.0,39.6353874206543,0.0491165816783905,0.8083581924438477,0.4161352813243866
460800,-1.3476970195770264,-0.018354374915361404,-0.007974719628691673,0.011755211278796196,-7.0950212478637695,0.0,39.633567810058594,0.04874102771282196,0.7965307235717773,0.490890234708786
1075200,-1.3622651100158691,-0.007296614348888397,0.0033795959316194057,0.011617039330303669,-7.145776748657227,0.0,39.638427734375,0.040833961218595505,0.777510404586792,0.3537389934062958
1433600,-1.3581390380859375,-0.013083573430776596,-0.003108156379312277,0.014051565900444984,-7.103060245513916,0.0014577259475218659,39.65301513671875,0.046053096652030945,0.7973213195800781,0.38465166091918945
1484800,-1.3599328994750977,-0.01452778372913599,-0.005009341984987259,0.016030244529247284,-7.233677864074707,0.0,39.65412902832031,0.03602299466729164,0.7940809726715088,0.27741989493370056
1587200,-1.3558406829833984,-0.013960451819002628,-0.0032806899398565292,0.011043346486985683,-7.072605609893799,0.0,39.662532806396484,0.036087892949581146,0.7882492542266846,0.3481077551841736
1843200,-1.3551273345947266,-0.00790940597653389,0.0026604318991303444,0.01151680015027523,-7.1366658210754395,0.0,39.68612289428711,0.04605630785226822,0.8032102584838867,0.3433462381362915
2201600,-1.330254077911377,-0.013894937932491302,-0.0031584089156240225,0.008967671543359756,-7.236268520355225,0.0,39.73359680175781,0.05281279236078262,0.7882835865020752,0.46301907300949097
2304000,-1.25998854637146,-0.01818947121500969,-0.01082395389676094,0.016943078488111496,-7.035712718963623,0.0,39.77783966064453,0.0991012379527092,0.8195884227752686,0.3500680923461914
2611200,-1.1835702657699585,-0.0004899251507595181,0.004529933910816908,0.018729615956544876,-7.0046706199646,0.0,39.87004089355469,0.1516202837228775,0.7807528972625732,0.5558587312698364
2713600,-1.097219705581665,-0.034094713628292084,-0.0304286926984787,0.01573592610657215,-7.018372535705566,0.004518072289156626,39.90992736816406,0.19227083027362823,0.7855033874511719,0.5271413922309875
2969600,-1.1682565212249756,-0.019562873989343643,-0.013972127810120583,0.014791205525398254,-6.869687080383301,0.0,39.99371337890625,0.11641157418489456,0.8361384868621826,0.5791971683502197
3328000,-1.085455060005188,-0.012815970927476883,-0.009349741972982883,0.01626347377896309,-6.645952224731445,0.002890173410404624,40.13777542114258,0.1797749549150467,0.8000173568725586,0.6769071817398071
3430400,-1.1879804134368896,-0.014812977984547615,-0.008080502972006798,0.012896332889795303,-6.731003284454346,0.004366812227074236,40.17926788330078,0.13113616406917572,0.8097066879272461,0.6657325029373169
3532800,-1.1395490169525146,-0.013829415664076805,-0.009043365716934204,0.0170833058655262,-6.7696685791015625,0.0015015015015015015,40.23581314086914,0.1414640098810196,0.8269491195678711,0.6803824305534363
3635200,-1.0874974727630615,-0.0070669944398105145,-0.0025235526263713837,0.011980494484305382,-6.80485200881958,0.0014705882352941176,40.2911491394043,0.127865731716156,0.7895352840423584,0.7855381965637207
3737600,-0.9996196031570435,-0.012153401970863342,-0.010765454731881618,0.01709209382534027,-6.518064498901367,0.001422475106685633,40.34278869628906,0.20940110087394714,0.7912888526916504,0.7812369465827942
3942400,-1.002645492553711,-0.003907260484993458,-0.011656315997242928,0.05435631796717644,-6.140054702758789,0.004231311706629055,40.44588851928711,0.23292167484760284,0.7822883129119873,0.7239807844161987
4096000,-1.083382248878479,-0.02662483975291252,-0.022663982585072517,0.015132029540836811,-6.08571195602417,0.007288629737609329,40.5232048034668,0.16808608174324036,0.7781362533569336,0.8280569314956665
4249600,-0.9924573302268982,-0.020565414801239967,-0.019527483731508255,0.018452860414981842,-6.225804328918457,0.002932551319648094,40.593406677246094,0.20597530901432037,0.8028311729431152,0.8360852003097534
4556800,-0.9672294855117798,0.009413864463567734,-0.013467393815517426,0.11070487648248672,-5.71621036529541,0.014347202295552367,40.72809600830078,0.25719699263572693,0.7957601547241211,0.7328850626945496
4659200,-0.8559849262237549,0.012865816242992878,-0.010795796290040016,0.10258857905864716,-5.884335517883301,0.015060240963855422,40.7685546875,0.2665933072566986,0.8034651279449463,0.7216686010360718
4710400,-0.9239780902862549,0.01459355279803276,-0.00799252837896347,0.10435814410448074,-5.836496829986572,0.010385756676557863,40.79204559326172,0.26876670122146606,0.7987606525421143,0.7178882360458374
4812800,-0.990461528301239,-0.006648069713264704,-0.024768998846411705,0.09375438094139099,-5.489480018615723,0.03111111111111111,40.846519470214844,0.27451589703559875,0.797386884689331,0.7760946750640869
4864000,-0.9947077631950378,-0.011358081363141537,-0.020959477871656418,0.05992232263088226,-5.746163368225098,0.019174041297935103,40.863468170166016,0.2246156483888626,0.7876136302947998,0.8295992016792297
4915200,-0.8365617394447327,0.036191876977682114,-0.015629243105649948,0.21121299266815186,-5.536626815795898,0.029069767441860465,40.88960266113281,0.40067344903945923,0.787238359451294,0.6643087267875671
